group,run_id,period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p,model,cfg_seq_length,cfg_z_window,cfg_use_cls_token,cfg_zscore,cfg_layers,cfg_head_size,cfg_num_heads,cfg_ff_dim,cfg_dropout,cfg_attn_dropout,cfg_calibration,cfg_refit,cfg_timeframe,cfg_use_returns,cfg_use_spx_close,cfg_data_start_year,cfg_end_date
base,run_20250905_120706_d00f0d9d,1987,0.0988142292490118,0.0488142292490118,-0.0348998717963695,0.0287660881876945,0.022801250219345,0.0027163289487361,0.0914328063241106,10.006672668932408,0.0015597406399109,2.5886031663467124,0.1076352220743576,12.701211570203736,0.0017456893033113,LSTM,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,1998,0.4206349206349206,0.3706349206349206,0.0008313159341923,1.2647013664245603,1.0262751579284668,0.3263299167156219,0.3810714285714285,307.10284533944593,9.340276926373955e-69,175.47420881401334,4.716854122299158e-40,483.5690039894183,9.870177752545516e-106,Transformer,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2001,0.0,-0.05,,0.1686050742864608,0.1621608734130859,0.0081080431118607,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,Transformer,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2001,0.0685483870967741,0.0185483870967741,-0.025322625413537,0.0255022931051223,0.0214906957368961,0.0014784979931711,0.0641935483870967,1.6179771690328366,0.203374073307154,0.7002532229904875,0.4026986207372698,1.7431710622874736,0.4182878148434221,GARCH,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2001,0.0,-0.05,,0.7708298563957214,0.7413106560707092,0.0370655357837677,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,LSTM,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2008,0.0830039525691699,0.0330039525691699,-0.0455658324062824,0.0527538806200027,0.0470207892358303,0.0049386550672352,0.0772035573122529,4.881845626517456,0.0271405840206314,12.203814796640946,0.0004769189173351,17.156736832651948,0.0001881316797102,Transformer,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2008,0.0869565217391304,0.0369565217391304,-0.0399156846106052,0.0453075886856525,0.0334250361398338,0.0026122837159661,0.0807608695652173,6.017490956133272,0.0141647705870407,4.215137047765893,0.0400648296788677,10.312362449093172,0.0057636678665527,GARCH,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2008,0.1027667984189723,0.0527667984189723,-0.0448588691651821,0.048128493130207,0.0369094274938106,0.0034603134263306,0.094990118577075,11.518480494304155,0.000689076923688,0.045349897832832,0.8313619418239463,11.678576728246174,0.0029109133993163,LSTM,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2011,0.0079365079365079,-0.042063492063492,-0.0556140877306461,0.0455694161355495,0.042360819876194,0.0021723550744354,0.0096428571428571,14.30036383559692,0.0001558347556057,0.0321288591274623,0.8577451358054875,14.245874275852282,0.0008063947767391,Transformer,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2011,0.0873015873015873,0.0373015873015872,-0.0252717807888984,0.0272502167554757,0.0217486207319915,0.0016557860864245,0.0810714285714285,6.097225401327278,0.013539430301558,0.6320102174560288,0.426618910364453,6.809729214781927,0.0332113163443729,GARCH,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2011,0.1349206349206349,0.0849206349206349,-0.0250794235616922,0.020853204652667,0.0173609070479869,0.0020020473748445,0.1239285714285714,26.67377389882789,2.4086875649488165e-07,0.1101046152718131,0.7400250642468817,26.971780647443055,1.3904399866905854e-06,LSTM,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2015,0.0238095238095238,-0.0261904761904761,-0.0215321909636259,0.0327576175332069,0.0295604523271322,0.001603098004125,0.0239285714285714,4.4770573250245755,0.0343528206448315,2.4375433016875574,0.118461623180321,6.860306187732615,0.0323819829104451,Transformer,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2015,0.0753968253968253,0.0253968253968253,-0.0188548434525728,0.0186031514207985,0.0156743880350934,0.0011248325950111,0.0703571428571428,2.9808420438341012,0.0842554278386686,0.2331803341278893,0.6291756203354034,3.2685415423400395,0.1950945880367771,GARCH,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2015,0.0039682539682539,-0.046031746031746,-0.0208661947399377,0.3624002933502197,0.189765065908432,0.0094996038824319,0.0060714285714285,18.685813668056543,1.5412491730805425e-05,0.0080000211334664,0.9287299806793412,18.599195248984444,9.14610257517984e-05,LSTM,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2020,0.1343873517786561,0.0843873517786561,-0.0326026044785976,0.0332778170704841,0.0250715836882591,0.003145623486489,0.1234486166007905,26.48710958081963,2.6530254639365845e-07,1.529107134928296,0.2162464973370715,28.20288103375618,7.513152370393142e-07,Transformer,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2020,0.0592885375494071,0.0092885375494071,-0.0427189022302627,0.0408444897009126,0.0303070724666532,0.0025230917209376,0.0558596837944663,0.4348417396568256,0.5096226936193818,1.1956207848179352,0.2741987023450939,1.6503633564977689,0.4381553819308883,GARCH,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2020,0.1027667984189723,0.0527667984189723,-0.040106613188982,0.0309931319206953,0.0259491987526416,0.0033902714494615,0.094990118577075,11.518480494304155,0.000689076923688,2.0949361492326437,0.1477878857131179,13.728162979645989,0.0010446415259098,LSTM,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2022,0.1195219123505976,0.0695219123505976,-0.0259378738701343,0.0250184293836355,0.0208497606217861,0.0017281140899285,0.1100697211155378,18.697954058957368,1.531467211921359e-05,0.1350005193484603,0.7133026467861496,18.985490826755353,7.539682343269617e-05,Transformer,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2022,0.0876494023904382,0.0376494023904382,-0.0283144172281026,0.0276947262138736,0.0236865712820745,0.0016860107615197,0.0813844621513944,6.177718997325899,0.012936894760989,0.6409746097717747,0.4233580970834496,6.8999527067381266,0.0317463870642907,GARCH,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2022,0.1593625498007968,0.1093625498007968,-0.0237911697477102,0.0204292014241218,0.0165994707494974,0.0021478256676346,0.1459262948207171,41.12146532772509,1.4305657964976388e-10,0.45761907630858,0.4987388081913758,41.82444490272762,8.278224214736821e-10,LSTM,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,1987,0.0,-0.05,,0.4317688643932342,0.4278137683868408,0.0213906895369291,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,1987,0.0632411067193675,0.0132411067193675,-0.0343704521656036,0.0370405501290045,0.0261941433207647,0.002271025783108,0.0594169960474308,0.8647190070266422,0.3524214717290108,10.376310057693816,0.0012764254305101,11.269368740349003,0.0035718044233283,GARCH,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,1987,0.0118577075098814,-0.0381422924901185,-0.1130185350775718,0.1051477938890457,0.0796407014131546,0.0047716195695102,0.0131719367588932,11.04809220210585,0.0008877850678828,5.4488435015915275,0.0195812851580793,16.418253813591384,0.000272158237095,LSTM,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,1998,0.0,-0.05,,0.1068241149187088,0.1032264158129692,0.0051613212563097,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,1998,0.0396825396825396,-0.0103174603174603,-0.0326003842055797,0.0253320578485727,0.0226031448692083,0.0015339248348027,0.0382142857142857,0.6059011686140965,0.4363352797551718,0.7159530766739786,0.3974745902961897,1.3004148007743048,0.5219375154919071,LSTM,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2001,0.75,0.7,-0.0017707495717331,0.0719569697976112,0.063044399023056,0.0467433631420135,0.6774999999999999,841.854542535212,4.289591956956608e-185,140.36384849175056,2.2164054024082808e-32,984.9005719253504,1.353811486985068e-214,Transformer,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2001,0.0685483870967741,0.0185483870967741,-0.025322625413537,0.0255022931051223,0.0214906957368961,0.0014784979931711,0.0641935483870967,1.6179771690328366,0.203374073307154,0.7002532229904875,0.4026986207372698,1.7431710622874736,0.4182878148434221,GARCH,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2001,0.0080645161290322,-0.0419354838709677,-0.0271371509879827,0.5319892764091492,0.4811985790729522,0.0240694340318441,0.009758064516129,13.954276236021975,0.0001873110928102,0.0162933912645185,0.8984294672917086,18.22933616154913,0.0001100398394664,LSTM,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2008,0.0,-0.05,,0.1785829961299896,0.1742390841245651,0.0087119536474347,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2008,0.0869565217391304,0.0369565217391304,-0.0399156846106052,0.0453075886856525,0.0334250361398338,0.0026122837159661,0.0807608695652173,6.017490956133272,0.0141647705870407,4.215137047765893,0.0400648296788677,10.312362449093172,0.0057636678665527,GARCH,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2008,0.0355731225296442,-0.0144268774703557,-0.051819808781147,0.0666007921099662,0.0498545877635479,0.0028310103807598,0.0345158102766798,1.2273636241057346,0.2679203637174757,0.666819164348535,0.4141627940449075,1.864184910471113,0.3937289875433374,LSTM,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2011,0.0198412698412698,-0.0301587301587301,-0.0479792319238185,0.0355345495045185,0.0320196449756622,0.0017500661779195,0.0203571428571428,6.196167475794267,0.0128027242548476,0.2032660282062374,0.6520974176472889,6.337008961329034,0.0420664620918579,Transformer,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2011,0.0873015873015873,0.0373015873015872,-0.0252717807888984,0.0272502167554757,0.0217486207319915,0.0016557860864245,0.0810714285714285,6.097225401327278,0.013539430301558,0.6320102174560288,0.426618910364453,6.809729214781927,0.0332113163443729,GARCH,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2011,0.119047619047619,0.069047619047619,-0.0261017363518476,0.0209294576197862,0.017272051423788,0.002032553544268,0.1096428571428571,18.54649946657595,1.6580945137841753e-05,0.0600841860578763,0.8063629304805878,18.758038245015243,8.447802450042839e-05,LSTM,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2015,0.0119047619047619,-0.0380952380952381,-0.0336137004196643,0.028896827250719,0.0271151550114154,0.0014270589454099,0.0132142857142857,10.96941031199986,0.0009262823124654,5.441004907677939,0.019669349978219,16.331828950911284,0.000284176658716,Transformer,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2015,0.0753968253968253,0.0253968253968253,-0.0188548434525728,0.0186031514207985,0.0156743880350934,0.0011248325950111,0.0703571428571428,2.9808420438341012,0.0842554278386686,0.2331803341278893,0.6291756203354034,3.2685415423400395,0.1950945880367771,GARCH,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2015,0.0357142857142857,-0.0142857142857142,-0.0240891110152006,0.0917048454284668,0.0540740527212619,0.0029734410345554,0.0346428571428571,1.197365746122578,0.2738488171296745,4.648836283922422,0.0310746070264727,5.816498099201411,0.0545711977255061,LSTM,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2020,0.0909090909090909,0.0409090909090909,-0.0434585660696029,0.0320266149938106,0.0275557916611433,0.0031799762509763,0.0843181818181818,7.252734743042356,0.0070793117003193,0.4234099222110065,0.5152404448878827,7.764574790018047,0.0206036425704667,Transformer,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2020,0.0592885375494071,0.0092885375494071,-0.0427189022302627,0.0408444897009126,0.0303070724666532,0.0025230917209376,0.0558596837944663,0.4348417396568256,0.5096226936193818,1.1956207848179352,0.2741987023450939,1.6503633564977689,0.4381553819308883,GARCH,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2020,0.0790513833992094,0.0290513833992094,-0.0455758571624755,0.0372163690626621,0.0314319543540477,0.0032908357679843,0.0736462450592885,3.850095134409079,0.0497431691735446,1.225930537828748,0.2681999137853055,5.138481365381995,0.0765936822576646,LSTM,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2022,0.1075697211155378,0.0575697211155378,-0.0273019149899482,0.0237782299518585,0.0200139489024877,0.0017947390442714,0.099312749003984,13.364185208674275,0.0002564753147403,0.3967726243255526,0.5287607325715745,13.88646659741215,0.0009651439481272,Transformer,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2022,0.0876494023904382,0.0376494023904382,-0.0283144172281026,0.0276947262138736,0.0236865712820745,0.0016860107615197,0.0813844621513944,6.177718997325899,0.012936894760989,0.6409746097717747,0.4233580970834496,6.8999527067381266,0.0317463870642907,GARCH,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2022,0.1155378486055776,0.0655378486055776,-0.0266786068677902,0.0237443149089813,0.0200952645391225,0.0019139752257615,0.1064840637450199,16.841234820555982,4.064059115018716e-05,0.0518560371027653,0.8198645399045176,17.036577301470626,0.0001997810280954,LSTM,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,1987,0.7549407114624506,0.7049407114624505,-0.0006961310864426,0.2417693734169006,0.1850607395172119,0.1529529243707656,0.6819466403162057,868.9681289649595,5.469002295897746e-191,148.06185454531118,4.598434656319826e-34,1011.6020380607029,2.1548075773985645e-220,Transformer,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,1987,0.0632411067193675,0.0132411067193675,-0.0343704521656036,0.0370405501290045,0.0261941433207647,0.002271025783108,0.0594169960474308,0.8647190070266422,0.3524214717290108,10.376310057693816,0.0012764254305101,11.269368740349003,0.0035718044233283,GARCH,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,1987,0.0118577075098814,-0.0381422924901185,-0.1130185350775718,0.1051477938890457,0.0796407014131546,0.0047716195695102,0.0131719367588932,11.04809220210585,0.0008877850678828,5.4488435015915275,0.0195812851580793,16.418253813591384,0.000272158237095,LSTM,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,1998,0.1785714285714285,0.1285714285714285,-0.0064305975101888,0.0651988387107849,0.0540036782622337,0.0051340237259864,0.1632142857142857,54.36427288173934,1.6656379226291845e-13,73.42367864754057,1.0460366025062992e-17,128.07965073155123,1.5411936877012814e-28,Transformer,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,1998,0.0396825396825396,-0.0103174603174603,-0.0326003842055797,0.0253320578485727,0.0226031448692083,0.0015339248348027,0.0382142857142857,0.6059011686140965,0.4363352797551718,0.7159530766739786,0.3974745902961897,1.3004148007743048,0.5219375154919071,LSTM,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,2001,0.0,-0.05,,0.1903971433639526,0.1746382564306259,0.0087319137528538,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,Transformer,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
